index,keyword,rank,bid,impressions,clicks,cpc,cost,bid_cal,impressions_cal,clicks_cal,attr
9,사무용품디자인,10,70,11,0,,0,0.0,0.0,0.0,고관련비인기
9,3D모델링제작,10,1650,14,3,1352.0,4057,0.0,0.0,0.0,고관련비인기
9,3D모델링회사,10,300,28,3,300.0,900,0.0,0.0,0.0,고관련비인기
9,3D모델링의뢰,10,1140,17,1,1029.0,1029,0.0,0.0,0.0,고관련비인기
9,장난감디자인,10,70,10,0,,0,0.0,0.0,0.0,고관련비인기
7,유아용품디자인,8,80,1,0,,0,0.14285714285714285,0.0,0.0,고관련비인기
9,안전모디자인,10,70,11,0,,0,0.0,0.0,0.0,고관련비인기
9,헬멧디자인,10,70,6,0,,0,0.0,0.0,0.0,고관련비인기
9,제품디자인스튜디오,10,110,15,0,,0,0.0,0.0,0.0,고관련비인기
2,오디오디자인,3,700,7,0,,0,9.0,0.0,0.0,고관련비인기
9,기구제작,10,760,18,3,695.0,2085,0.0,0.0,0.0,고관련비인기
9,제품디자인외주,10,1350,14,2,1107.0,2214,0.0,0.0,0.0,고관련비인기
9,소상공인디자인,10,70,12,0,,0,0.0,0.0,0.0,고관련비인기
9,캡스톤제작,10,70,4,0,,0,0.0,0.0,0.0,고관련비인기
9,드론디자인,10,70,2,0,,0,0.0,0.0,0.0,고관련비인기
9,유명디자인회사,10,250,14,1,70.0,70,0.0,0.0,0.0,고관련비인기
9,유명한디자인회사,10,670,14,0,,0,0.0,0.0,0.0,고관련비인기
9,3D디자인업체,10,570,23,4,519.0,2076,0.0,0.0,0.0,고관련비인기
2,제품컨설팅,3,150,6,0,,0,1.1428571428571428,0.0,0.0,저관련비인기
9,아이디어제작,10,500,15,3,500.0,1500,0.0,0.0,0.0,고관련비인기
9,제품디자인제작,10,590,8,1,515.0,515,0.0,0.0,0.0,고관련비인기
9,아이디어사업화,10,70,2,0,,0,0.0,0.0,0.0,저관련비인기
9,완구제작,10,170,10,0,,0,0.0,0.0,0.0,고관련비인기
2,제품제작의뢰,3,670,7,0,,0,8.571428571428571,0.0,0.0,고관련비인기
2,캐드도면의뢰,3,240,9,0,,0,2.4285714285714284,0.0,0.0,고관련비인기
9,기계제작업체,10,320,23,5,287.0,1435,0.0,0.0,0.0,고관련비인기
9,기구설계프리랜서,10,70,2,0,,0,0.0,0.0,0.0,고관련비인기
9,도면아르바이트,10,70,11,0,,0,0.0,0.0,0.0,고관련비인기
9,설계외주,10,500,15,0,,0,0.0,0.0,0.0,고관련비인기
9,도면업체,10,280,12,0,,0,0.0,0.0,0.0,고관련비인기
9,플라스틱제품제조,10,160,19,2,144.0,287,0.0,0.0,0.0,고관련비인기
9,기계가공업체,10,70,20,0,,0,0.0,0.0,0.0,저관련비인기
9,설계대행,10,900,11,0,,0,0.0,0.0,0.0,고관련비인기
9,기구설계용역,10,540,13,2,454.0,909,0.0,0.0,0.0,고관련비인기
9,아이디어상품화,10,390,10,0,,0,0.0,0.0,0.0,저관련비인기
9,의료기기기구설계,10,70,11,0,,0,0.0,0.0,0.0,고관련비인기
9,드론생산,10,70,18,0,,0,0.0,0.0,0.0,고관련비인기
9,아이디어제품제작,10,500,10,1,429.0,429,0.0,0.0,0.0,고관련비인기
9,포장용기디자인,10,70,15,2,70.0,140,0.0,0.0,0.0,고관련비인기
9,기구설계알바,10,70,11,0,,0,0.0,0.0,0.0,고관련비인기
2,H/W개발,3,270,5,0,,0,2.857142857142857,0.0,0.0,고관련비인기
9,기계설계업체,10,250,17,1,250.0,250,0.0,0.0,0.0,고관련비인기
2,제품설계도면,3,150,7,0,,0,1.1428571428571428,0.0,0.0,고관련비인기
9,로봇제조업체,10,70,13,0,,0,0.0,0.0,0.0,고관련비인기
9,제조대행,10,80,4,2,70.0,140,0.0,0.0,0.0,고관련비인기
9,건축목업,10,100,14,0,,0,0.0,0.0,0.0,저관련비인기
9,장비제조,10,70,7,0,,0,0.0,0.0,0.0,고관련비인기
