index,keyword,rank,bid,impressions,clicks,cpc,cost,bid_cal,impressions_cal,clicks_cal,attr
9,제품랜더링,10,70,12,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린터구매,10,580,16,1,536.0,536,0.0,0.0,0.0,저관련비인기
9,금속프린터,10,360,30,0,,0,0.0,0.0,0.0,저관련비인기
9,쾌속조형기,10,70,7,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린터장비,10,80,10,0,,0,0.0,0.0,0.0,저관련비인기
9,하우징,10,410,3624,0,,0,0.0,0.0,0.0,저관련인기
2,서울3D프린트,3,320,3,0,,0,3.5714285714285716,0.0,0.0,고관련비인기
9,샘플,10,120,4669,2,118.0,235,0.0,0.0,0.0,저관련인기
8,특허상품,9,210,58,1,196.0,196,0.16666666666666666,0.05454545454545454,0.0,저관련인기
4,전시제품,5,250,76,9,238.0,2143,0.19999999999999996,0.0,0.16666666666666669,고관련인기
9,레진피규어제작,10,70,5,0,,0,0.0,0.0,0.0,고관련비인기
9,폼투,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
3,외주업체,4,650,431,2,439.0,878,0.20512820512820507,0.0,1.0,고관련인기
9,FORMLABS,10,70,176,0,,0,0.0,0.0,0.0,저관련인기
6,3D프린터사업,7,260,53,0,,0,0.2222222222222222,0.051282051282051266,0.0,저관련인기
9,플라스틱프린터,10,70,1,0,,0,0.0,0.0,0.0,저관련비인기
9,MATERIALISEMAGICS,10,70,13,0,,0,0.0,0.0,0.0,저관련비인기
9,부산3D프린터,10,1670,93,2,1356.0,2713,0.0,0.0,0.0,저관련인기
9,피규어주문,10,140,8,0,,0,0.0,0.0,0.0,저관련비인기
2,아이디어시제품,3,350,5,0,,0,4.0,0.0,0.0,고관련비인기
9,산업모형,10,2130,10,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린터미니어처,10,70,11,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린터쥬얼리,10,70,3,0,,0,0.0,0.0,0.0,저관련비인기
9,3D작업,10,2600,93,0,,0,0.0,0.0,0.0,저관련인기
9,목업제작비용,10,1580,6,0,,0,0.0,0.0,0.0,고관련비인기
2,포항3D프린터,3,480,7,0,,0,5.857142857142857,0.0,0.0,저관련비인기
9,RP출력,10,150,31,0,,0,0.0,0.0,0.0,저관련비인기
9,스토퍼제작,10,70,2,0,,0,0.0,0.0,0.0,고관련비인기
9,시제품제작의뢰,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
0,3D프린터모델,1,1230,61,0,,0,9.42857142857143,2.5,0.0,저관련인기
8,3D프린터도색,9,240,68,1,226.0,226,0.043478260869565216,0.014925373134328358,0.0,저관련인기
9,UVRESIN,10,70,24,0,,0,0.0,0.0,0.0,저관련비인기
9,프로토타입제작,10,130,80,1,117.0,117,0.0,0.0,0.0,저관련인기
9,천안3D프린터,10,240,27,0,,0,0.0,0.0,0.0,저관련비인기
7,국산3D프린터,8,190,60,4,188.0,754,0.23076923076923078,0.04166666666666666,0.0,저관련인기
9,3D프린터렌트,10,70,8,3,70.0,210,0.0,0.0,0.0,저관련비인기
8,목업제작,9,6270,253,1,5445.0,5445,0.0663265306122449,0.024291497975708502,0.0,고관련인기
9,대구3D프린터출력,10,70,8,0,,0,0.0,0.0,0.0,저관련비인기
9,카본3D프린터,10,70,23,0,,0,0.0,0.0,0.0,저관련비인기
9,캡스톤아이디어,10,70,12,0,,0,0.0,0.0,0.0,저관련비인기
9,케이크모형제작,10,70,7,3,70.0,210,0.0,0.0,0.0,고관련비인기
9,케익모형제작,10,70,0,0,,0,0.0,0.0,0.0,고관련비인기
9,3DVMFLSXJ,10,70,21,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린터신발,10,70,14,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린터이벤트,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린터작업,10,70,11,1,70.0,70,0.0,0.0,0.0,저관련비인기
9,3D프린터전시,10,70,2,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린터홍대,10,70,18,0,,0,0.0,0.0,0.0,저관련비인기
9,3D프린터화장품,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,3D시스템,10,70,13,0,,0,0.0,0.0,0.0,저관련비인기
9,초고속3D프린터,10,70,5,0,,0,0.0,0.0,0.0,저관련비인기
2,입체프린터,3,1470,12,0,,0,20.0,0.0,0.0,저관련비인기
9,의료3D프린터,10,70,7,0,,0,0.0,0.0,0.0,저관련비인기
9,기업용3D프린터,10,70,1,0,,0,0.0,0.0,0.0,저관련비인기
9,고속3D프린터,10,70,5,0,,0,0.0,0.0,0.0,저관련비인기
2,개인용3D프린터,3,690,3,0,,0,8.857142857142858,0.0,0.0,저관련비인기
9,3D프린트제작과활용,10,70,4,0,,0,0.0,0.0,0.0,고관련비인기
9,3D프린터정보,10,70,0,0,,0,0.0,0.0,0.0,저관련비인기
9,3D금속프린터,10,180,28,1,146.0,146,0.0,0.0,0.0,저관련비인기
